,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
689,Max Domi,27,TOT,LW,80,21,0.25,0.45,0.70,0.26,1.03,2.24,19,34,53,20,84,30,69,0,-15,48.9,58.5,-9.6,3.4,1.5,4.9,0,,,,domima01
689,Max Domi,27,CHI,LW,60,18,0.30,0.52,0.82,0.31,1.27,2.38,17,29,46,17,69,27,51,0,-9,37.8,47.1,-9.3,3.5,1.3,4.8,1,0,1,0.0,domima01
689,Max Domi,27,DAL,LW,20,2,0.10,0.25,0.35,0.12,0.30,1.80,2,5,7,2,15,3,18,0,-6,11.1,11.4,-0.3,0.0,0.1,0.1,0,,,,domima01
690,Max Guenette,21,OTT,D,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,1,0,-1,0.7,0.7,0.0,0.0,-0.1,-0.1,0,,,,guenema01
691,Max Jones,24,ANA,LW,69,8,0.13,0.14,0.28,0.11,1.12,1.55,9,9,18,7,25,1,50,5,-21,29.5,46.0,-16.5,0.2,0.2,0.4,0,,,,jonesma03
692,Max Pacioretty,34,CAR,LW,5,2,0.60,0.00,0.60,0.33,0.40,3.20,3,0,3,2,3,1,2,0,0,2.8,1.3,1.5,0.4,0.1,0.5,1,0,1,0.0,pacioma01
693,Maxime Lajoie,25,CAR,D,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,0,0,0.8,0.7,0.1,0.0,0.1,0.0,0,,,,lajoima01
694,Maxwell Willman,27,PHI,C,9,0,0.00,0.00,0.00,0.00,0.44,1.00,0,0,0,0,1,0,4,0,-3,1.9,3.3,-1.4,-0.2,0.0,-0.2,0,,,,willmma01
695,Michael Amadio,26,VEG,C,67,12,0.24,0.16,0.40,0.18,0.18,1.48,15,10,25,11,44,5,37,0,2,33.2,29.3,3.9,1.9,1.0,2.8,0,,,,amadimi01
696,Michael Anderson,23,LAK,D,77,7,0.06,0.19,0.26,0.09,0.52,1.17,5,14,19,7,72,1,78,27,20,59.6,56.1,3.5,0.3,4.9,5.2,0,,,,andermi02
697,Michael Bunting,27,TOR,LW,82,19,0.28,0.32,0.60,0.24,1.26,2.12,22,25,47,19,88,18,49,0,21,60.9,46.2,14.7,3.2,2.3,5.5,1,1,0,100.0,buntimi01
698,Michael Carcone,26,ARI,F,9,1,0.22,0.11,0.33,0.15,0.22,1.67,2,1,3,1,6,0,3,0,3,4.8,4.2,0.5,0.2,0.2,0.4,0,,,,carcomi01
699,Michael Eyssimont,26,TOT,C,54,5,0.09,0.19,0.28,0.10,1.17,2.30,5,10,15,5,31,0,28,0,3,33.5,25.9,7.6,0.0,1.0,1.0,0,,,,eyssimi01
699,Michael Eyssimont,26,SJS,C,20,3,0.15,0.25,0.40,0.15,1.70,3.35,3,5,8,3,19,0,18,0,1,18.6,11.0,7.6,0.2,0.4,0.6,0,,,,eyssimi01
699,Michael Eyssimont,26,WPG,C,19,2,0.05,0.21,0.26,0.08,0.37,1.37,1,4,5,2,10,0,5,0,5,7.3,6.4,0.9,0.0,0.4,0.5,0,,,,eyssimi01
699,Michael Eyssimont,26,TBL,C,15,1,0.07,0.07,0.13,0.05,1.47,2.07,1,1,2,1,2,0,5,0,-3,7.6,8.4,-0.9,-0.2,0.1,-0.1,0,,,,eyssimi01
700,Michael Hutchinson,32,CBJ,G,16,0,0.00,0.06,0.06,0.02,0.00,0.00,0,1,1,0,24,9,54,10,0,25.6,33.5,,0.0,0.0,1.2,0,,,,hutchmi01
701,Michael Kesselring,23,ARI,D,9,1,0.00,0.33,0.33,0.09,0.67,0.89,0,3,3,1,5,0,10,4,-1,3.9,5.0,-1.1,0.1,0.2,0.3,0,,,,kessemi01
702,Michael McCarron,27,NSH,RW,32,2,0.06,0.06,0.13,0.05,0.75,1.22,2,2,4,2,9,0,16,4,-3,10.4,12.2,-1.8,-0.4,0.3,0.0,0,,,,mccarmi01
703,Michael McLeod,24,NJD,C,80,8,0.05,0.28,0.33,0.10,0.54,1.13,4,21,25,8,37,0,36,5,6,33.0,33.7,-0.8,0.2,1.2,1.4,0,,,,mcleomi01
704,Michael Pezzetta,24,MTL,C,63,6,0.11,0.13,0.24,0.09,1.22,1.11,7,8,15,6,27,1,33,3,-4,19.3,24.7,-5.5,0.5,0.5,1.0,1,1,0,100.0,pezzemi01
705,Michael Rasmussen,23,DET,C,56,11,0.18,0.34,0.52,0.19,0.77,1.57,10,18,28,10,43,3,51,13,2,27.9,26.1,1.8,1.4,1.1,2.5,0,,,,rasmumi01
706,Michael Stone,32,CGY,D,48,5,0.13,0.10,0.23,0.10,0.73,1.92,6,5,11,5,31,1,28,0,2,25.8,23.2,2.5,0.8,1.6,2.4,0,,,,stonemi01
707,Mika Zibanejad,29,NYR,C,82,35,0.48,0.63,1.11,0.43,0.24,3.06,37,49,86,34,117,47,64,19,25,51.0,49.4,1.7,7.8,2.8,10.6,7,2,5,28.6,zibanmi01
708,Mikael Backlund,33,CGY,C,82,20,0.23,0.45,0.68,0.25,0.44,3.17,18,35,53,19,85,18,64,21,24,59.3,39.1,20.2,3.0,2.6,5.6,4,0,4,0.0,backlmi01
709,Mikael Granlund,30,TOT,C,79,14,0.13,0.39,0.52,0.17,0.25,1.53,10,29,39,13,72,25,74,12,-15,47.6,50.5,-2.9,0.9,1.3,2.2,0,,,,granlmi01
709,Mikael Granlund,30,NSH,C,58,12,0.16,0.47,0.62,0.21,0.21,1.43,9,25,34,12,60,23,59,6,-16,34.4,41.4,-7.0,1.3,0.9,2.2,3,0,3,0.0,granlmi01
709,Mikael Granlund,30,PIT,C,21,2,0.05,0.19,0.24,0.08,0.38,1.81,1,4,5,2,12,2,15,6,1,13.2,9.1,4.1,-0.3,0.4,0.1,0,,,,granlmi01
710,Mikael Pyyhtia,21,CBJ,LW,2,0,0.00,0.50,0.50,0.14,1.00,1.00,0,1,1,0,2,1,3,0,-2,1.6,1.8,-0.2,0.0,0.0,0.0,0,,,,pyyhtmi01
711,Mike Hardman,23,CHI,RW,8,0,0.00,0.00,0.00,0.00,0.00,0.88,0,0,0,0,0,0,2,0,-2,1.8,2.7,-0.9,-0.2,0.0,-0.2,0,,,,hardmmi01
712,Mike Hoffman,33,MTL,C/LW,67,13,0.21,0.30,0.51,0.19,0.42,2.21,13,19,32,12,54,18,47,1,-10,29.1,40.4,-11.3,1.7,0.8,2.5,0,,,,hoffmmi02
713,Mike Matheson,28,MTL,D,48,11,0.17,0.54,0.71,0.24,0.69,2.63,8,25,33,11,63,15,66,25,7,33.4,39.8,-6.3,2.6,2.8,5.4,1,0,1,0.0,mathemi01
714,Mike Reilly,29,BOS,D,10,0,0.00,0.10,0.10,0.03,0.20,1.20,0,1,1,0,8,1,7,0,0,7.2,6.2,1.0,-0.1,0.3,0.2,0,,,,reillmi01
715,Mikhail Maltsev,24,COL,LW,5,0,0.00,0.00,0.00,0.00,0.00,0.80,0,0,0,0,0,0,0,0,0,1.0,0.6,0.4,-0.1,0.0,-0.1,0,,,,maltsmi01
716,Mikhail Sergachev,24,TBL,D,79,20,0.13,0.68,0.81,0.25,0.67,1.97,10,51,61,19,120,35,96,24,13,74.1,69.9,4.2,4.7,4.7,9.3,0,,,,sergami01
717,Mikko Rantanen,26,COL,RW,82,43,0.67,0.61,1.28,0.53,1.00,3.73,53,47,100,42,152,56,81,0,15,75.7,64.6,11.1,10.2,2.6,12.8,6,2,4,33.3,rantami01
718,Milan Lucic,34,CGY,LW,77,7,0.09,0.16,0.25,0.09,0.56,0.95,7,11,18,7,35,1,47,0,-13,31.6,36.3,-4.7,0.0,0.6,0.6,0,,,,lucicmi01
719,Miles Wood,27,NJD,LW,76,11,0.17,0.18,0.36,0.14,1.00,2.20,12,13,25,10,40,6,33,0,1,31.5,33.3,-1.8,1.3,1.0,2.3,0,,,,woodmi01
720,Miloš Kelemen,23,ARI,F,14,1,0.07,0.00,0.07,0.04,1.64,0.86,1,0,1,1,1,0,6,0,-5,2.2,5.4,-3.2,-0.1,-0.1,-0.2,0,,,,kelemmi01
721,Miro Heiskanen,23,DAL,D,79,23,0.14,0.78,0.92,0.29,0.41,2.61,11,59,70,22,139,51,88,12,12,72.0,59.8,12.2,5.7,5.3,11.1,0,,,,heiskmi01
722,Mitch Marner,25,TOR,RW,80,35,0.38,0.86,1.24,0.43,0.35,2.45,29,65,94,34,133,54,83,22,18,60.3,45.6,14.6,7.5,2.7,10.2,2,1,1,50.0,marnemi01
723,Morgan Barron,24,WPG,C,70,8,0.11,0.19,0.30,0.11,0.44,1.60,8,12,20,8,31,1,37,11,4,30.6,32.3,-1.7,0.1,1.4,1.5,0,,,,barromo01
724,Morgan Frost,23,PHI,C,81,18,0.23,0.33,0.57,0.22,0.30,1.91,18,25,43,17,67,12,69,2,-12,47.0,43.6,3.3,2.6,1.2,3.8,3,1,2,33.3,frostmo01
725,Morgan Geekie,24,SEA,C,69,10,0.13,0.28,0.41,0.15,0.35,1.17,9,18,27,10,45,1,42,12,14,30.3,24.4,5.9,1.6,1.2,2.7,0,,,,geekimo01
726,Morgan Rielly,28,TOR,D,65,12,0.06,0.57,0.63,0.19,0.32,1.94,4,35,39,12,95,40,68,4,-9,53.1,50.0,3.0,2.6,2.3,4.9,1,0,1,0.0,riellmo01
727,Moritz Seider,21,DET,D,82,13,0.06,0.45,0.51,0.15,0.49,1.71,5,35,40,12,105,31,123,38,-11,53.3,51.7,1.6,2.2,3.9,6.1,1,0,1,0.0,seidemo01
728,Nate Schmidt,31,WPG,D,71,7,0.10,0.17,0.27,0.10,0.11,1.42,7,11,18,7,52,9,35,7,15,42.9,42.1,0.7,0.8,4.5,5.3,0,,,,schmina01
729,Nathan Bastian,25,NJD,RW,43,6,0.14,0.21,0.35,0.13,0.72,1.44,6,8,14,5,24,6,14,3,7,17.4,15.3,2.1,0.5,0.8,1.3,0,,,,bastina01
730,Nathan Beaulieu,30,ANA,D,52,1,0.00,0.08,0.08,0.02,0.75,0.63,0,4,4,1,23,0,68,22,-23,22.7,40.1,-17.5,-0.6,0.1,-0.5,0,,,,beaulna01
731,Nathan MacKinnon,27,COL,C,71,41,0.59,0.97,1.56,0.58,0.42,5.15,40,65,105,40,146,51,66,0,29,67.4,58.4,9.0,10.2,2.9,13.1,6,2,4,33.3,mackina01
732,Nathan Smith,24,ARI,C,4,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,1,0,-1,0.2,0.9,-0.8,-0.1,0.0,-0.1,0,,,,smithna03
733,Nathan Walker,28,STL,C,56,3,0.04,0.14,0.18,0.06,0.45,0.77,2,8,10,3,24,0,21,7,10,16.8,22.4,-5.6,-0.5,1.0,0.5,0,,,,walkena01
734,Nazem Kadri,32,CGY,C,82,22,0.29,0.39,0.68,0.26,0.68,3.26,23,30,53,21,85,31,74,1,-19,54.9,44.9,10.0,3.7,1.0,4.7,6,1,5,16.7,kadrina01
735,Neal Pionk,27,WPG,D,82,11,0.12,0.28,0.40,0.14,0.54,1.73,10,22,32,11,79,13,92,14,-12,58.5,68.0,-9.5,1.8,3.8,5.6,0,,,,pionkne01
736,Nic Dowd,32,WSH,C,65,10,0.20,0.18,0.38,0.16,0.40,0.95,12,11,23,10,34,0,46,18,6,29.1,24.7,4.4,1.2,1.4,2.6,0,,,,dowdni01
737,Nic Petan,27,MIN,C,10,1,0.10,0.20,0.30,0.11,0.20,1.00,1,2,3,1,7,0,7,0,0,4.0,4.2,-0.2,0.1,0.2,0.2,0,,,,petanni01
738,Nicholas Abruzzese,23,TOR,C,2,1,0.00,1.00,1.00,0.27,0.00,1.00,0,2,2,1,2,1,0,0,1,0.5,0.7,-0.1,0.1,0.1,0.2,0,,,,abruzni01
739,Nicholas Robertson,21,TOR,LW,15,2,0.13,0.20,0.33,0.13,0.00,1.80,2,3,5,2,7,0,5,0,2,5.9,4.6,1.3,0.2,0.3,0.5,0,,,,roberni01
740,Nick Bjugstad,30,TOT,C,78,12,0.22,0.15,0.37,0.16,0.44,1.86,16,11,27,12,55,4,60,22,13,40.4,44.8,-4.4,0.9,1.7,2.6,0,,,,bjugsni01
740,Nick Bjugstad,30,ARI,C,59,10,0.22,0.17,0.39,0.16,0.44,1.88,12,9,21,9,43,4,52,20,7,29.7,36.2,-6.5,0.6,1.3,1.9,6,3,3,50.0,bjugsni01
740,Nick Bjugstad,30,EDM,C,19,3,0.21,0.11,0.32,0.14,0.42,1.79,4,2,6,3,12,0,8,2,6,10.7,8.6,2.1,0.2,0.4,0.7,0,,,,bjugsni01
741,Nick Blankenburg,24,CBJ,D,36,5,0.11,0.28,0.39,0.14,0.44,1.39,4,9,13,5,36,9,49,6,-16,23.3,27.5,-4.1,0.9,0.5,1.4,0,,,,blankni01
742,Nick Bonino,34,TOT,C,62,8,0.16,0.15,0.31,0.13,0.45,1.47,10,8,18,8,39,4,57,17,-5,28.4,25.3,3.1,0.0,1.1,1.1,0,,,,boninni01
742,Nick Bonino,34,SJS,C,59,8,0.17,0.15,0.32,0.13,0.47,1.49,10,8,18,8,38,4,55,15,-6,27.6,24.7,3.0,0.1,1.0,1.1,5,2,3,40.0,boninni01
742,Nick Bonino,34,PIT,C,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,2,2,1,0.7,0.6,0.1,-0.1,0.1,0.0,0,,,,boninni01
743,Nick Cicek,22,SJS,D,16,1,0.00,0.25,0.25,0.07,0.94,0.19,0,4,4,1,4,0,13,2,-7,5.5,8.7,-3.2,0.1,0.0,0.1,0,,,,cicekni01
744,Nick Cousins,29,FLA,C,79,10,0.11,0.23,0.34,0.12,0.48,1.29,9,17,26,10,40,0,41,0,-1,38.4,37.0,1.4,1.0,0.7,1.8,0,,,,cousini01
745,Nick DeSimone,28,CGY,D,4,0,0.00,0.00,0.00,0.00,0.50,1.00,0,0,0,0,1,0,5,0,-4,1.3,0.9,0.4,-0.1,-0.2,-0.2,0,,,,desimni01
746,Nick Foligno,35,BOS,LW,60,10,0.17,0.27,0.43,0.16,0.75,1.18,10,15,25,10,42,9,16,1,18,25.5,22.8,2.7,1.4,1.4,2.8,0,,,,foligni01
747,Nick Holden,35,OTT,D,65,5,0.03,0.22,0.25,0.08,0.15,1.12,2,13,15,5,39,0,63,24,0,35.7,37.4,-1.7,0.4,2.5,2.9,0,,,,holdeni01
748,Nick Jensen,32,WSH,D,77,9,0.06,0.31,0.38,0.12,0.23,1.42,5,23,28,9,59,1,82,23,-1,57.2,56.4,0.7,1.3,3.6,4.9,0,,,,jenseni02
749,Nick Leddy,31,STL,D,78,7,0.03,0.27,0.29,0.09,0.26,1.01,2,20,22,7,78,1,97,24,4,56.8,69.9,-13.2,0.4,3.2,3.5,0,,,,leddyni01
750,Nick Paul,27,TBL,LW,80,13,0.21,0.19,0.40,0.16,0.41,1.50,16,14,30,13,60,11,56,18,11,42.9,46.5,-3.6,1.0,1.9,2.9,1,0,1,0.0,paulni01
751,Nick Ritchie,27,TOT,LW,74,11,0.18,0.18,0.35,0.14,0.72,1.62,13,12,25,10,49,19,51,0,-21,36.5,42.3,-5.8,0.9,0.3,1.2,0,,,,ritchni01
751,Nick Ritchie,27,ARI,LW,58,8,0.16,0.21,0.36,0.14,0.74,1.50,9,11,20,8,38,16,37,0,-15,27.2,34.6,-7.4,0.7,0.3,0.9,1,1,0,100.0,ritchni01
751,Nick Ritchie,27,CGY,LW,16,2,0.25,0.06,0.31,0.15,0.63,2.06,4,1,5,2,11,3,14,0,-6,9.3,7.7,1.6,0.3,0.0,0.3,1,0,1,0.0,ritchni01
752,Nick Schmaltz,26,ARI,C,63,22,0.35,0.57,0.92,0.34,0.32,2.10,21,34,55,21,81,19,68,10,4,44.1,43.6,0.5,4.2,1.4,5.6,7,2,5,28.6,schmani01
753,Nick Seeler,29,PHI,D,77,5,0.05,0.13,0.18,0.06,0.73,1.09,4,9,13,5,45,0,55,11,1,41.7,35.5,6.2,0.4,2.7,3.1,0,,,,seeleni01
754,Nick Suzuki,23,MTL,C,82,25,0.32,0.49,0.80,0.30,0.40,1.98,25,38,63,24,103,28,110,22,-13,50.5,61.9,-11.3,4.0,1.5,5.4,7,5,2,71.4,suzukni01
755,Nick Swaney,25,MIN,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.7,-0.6,0.0,0.0,0.0,0,,,,swaneni01
756,Nicklas Bäckström,35,WSH,C,39,8,0.18,0.36,0.54,0.20,0.36,1.51,7,13,20,7,35,19,43,2,-25,21.0,20.8,0.2,0.9,0.0,0.8,3,1,2,33.3,backsni02
757,Nicklaus Perbix,24,TBL,D,69,7,0.07,0.22,0.29,0.10,0.32,1.61,5,14,19,7,52,1,41,1,11,46.0,44.2,1.8,1.1,2.9,4.0,0,,,,perbini01
758,Nico Hischier,24,NJD,C,81,30,0.38,0.60,0.99,0.37,0.12,3.16,30,46,76,29,127,39,72,17,33,56.5,41.7,14.7,6.4,2.8,9.2,1,0,1,0.0,hischni01
759,Nico Sturm,27,SJS,C,74,11,0.19,0.16,0.35,0.14,0.31,1.61,13,11,24,10,41,0,70,16,-13,33.0,37.5,-4.5,0.7,1.0,1.7,0,,,,sturmni01
760,Nicolas Aubé-Kubel,26,TOT,RW,53,4,0.08,0.15,0.23,0.08,0.94,1.26,4,8,12,4,21,0,20,0,1,23.8,19.9,3.9,-0.1,0.8,0.7,0,,,,aubekni01
760,Nicolas Aubé-Kubel,26,WSH,RW,47,4,0.09,0.17,0.26,0.09,0.98,1.38,4,8,12,4,20,0,18,0,2,22.3,17.5,4.8,0.0,0.8,0.8,0,,,,aubekni01
760,Nicolas Aubé-Kubel,26,TOR,RW,6,0,0.00,0.00,0.00,0.00,0.67,0.33,0,0,0,0,1,0,2,0,-1,1.5,2.4,-0.9,-0.2,0.0,-0.1,0,,,,aubekni01
761,Nicolas Deslauriers,31,PHI,LW,80,5,0.08,0.08,0.15,0.06,1.70,0.88,6,6,12,5,19,0,35,5,-11,22.6,27.0,-4.4,-0.5,0.6,0.1,0,,,,deslani01
762,Nicolas Hague,24,VEG,D,81,5,0.04,0.17,0.21,0.07,0.63,1.27,3,13,16,5,64,2,61,6,7,56.7,55.2,1.5,0.1,3.4,3.6,0,,,,hagueni01
763,Nicolas Roy,25,VEG,C,65,12,0.22,0.25,0.46,0.18,0.37,1.55,13,15,28,11,54,12,43,11,10,34.5,32.6,1.9,1.3,1.5,2.8,4,0,4,0.0,royni01
764,Nikita Alexandrov,22,STL,C,28,3,0.11,0.14,0.25,0.10,0.29,1.00,3,4,7,3,8,0,8,0,0,11.7,11.0,0.7,0.2,0.3,0.5,0,,,,alexani01
765,Nikita Kucherov,29,TBL,RW,82,38,0.37,1.01,1.38,0.46,0.44,3.30,29,79,108,37,147,58,91,0,-2,75.6,64.8,10.9,8.9,1.8,10.7,4,0,4,0.0,kucheni01
766,Nikita Nesterenko,21,ANA,C,9,1,0.11,0.00,0.11,0.06,0.00,2.56,1,0,1,1,2,0,5,0,-3,3.5,5.4,-1.9,-0.1,0.0,-0.1,0,,,,nesteni02
767,Nikita Okhotyuk,22,NJD,D,10,1,0.10,0.00,0.10,0.06,0.20,0.60,1,0,1,1,6,0,5,0,1,4.7,3.9,0.8,0.1,0.3,0.3,0,,,,okhotni01
768,Nikita Soshnikov,29,NYI,RW,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,0,0,2,0,-2,0.6,0.9,-0.3,-0.1,0.0,-0.1,0,,,,soshnni01
769,Nikita Zadorov,27,CGY,D,82,9,0.17,0.09,0.26,0.12,0.98,1.59,13,7,20,9,72,2,81,21,10,59.8,48.4,11.4,1.5,4.1,5.6,0,,,,zadorni01
770,Nikita Zaitsev,31,TOT,D,46,2,0.02,0.15,0.17,0.05,0.43,0.43,1,7,8,2,25,0,42,8,-9,22.4,34.2,-11.8,-0.1,1.2,1.1,0,,,,zaitsni01
770,Nikita Zaitsev,31,OTT,D,28,1,0.00,0.18,0.18,0.05,0.29,0.36,0,5,5,1,15,0,26,6,-5,16.8,18.4,-1.6,-0.1,0.7,0.6,0,,,,zaitsni01
770,Nikita Zaitsev,31,CHI,D,18,1,0.06,0.11,0.17,0.06,0.67,0.56,1,2,3,1,10,0,16,2,-4,5.6,15.8,-10.2,0.1,0.4,0.5,0,,,,zaitsni01
771,Niko Mikkola,26,TOT,D,81,2,0.01,0.06,0.07,0.02,0.72,0.77,1,5,6,2,63,0,78,21,6,50.2,54.0,-3.7,-1.1,3.2,2.1,0,,,,mikkoni01
771,Niko Mikkola,26,STL,D,50,1,0.00,0.06,0.06,0.02,0.70,0.62,0,3,3,1,36,0,49,15,2,30.9,31.0,-0.1,-0.7,1.6,0.9,0,,,,mikkoni01
771,Niko Mikkola,26,NYR,D,31,1,0.03,0.06,0.10,0.03,0.74,1.00,1,2,3,1,27,0,29,6,4,19.3,23.0,-3.7,-0.3,1.6,1.2,0,,,,mikkoni01
772,Nikolai Knyzhov,24,SJS,D,12,1,0.08,0.00,0.08,0.05,0.67,0.83,1,0,1,1,3,0,19,3,-13,6.7,10.5,-3.9,0.0,-0.5,-0.5,0,,,,knyzhni01
773,Nikolaj Ehlers,26,WPG,LW,45,13,0.27,0.58,0.84,0.29,0.24,2.93,11,25,36,13,46,17,31,0,-2,27.9,22.8,5.1,2.7,0.9,3.6,0,,,,ehlerni01
774,Nils Åman,22,VAN,C,68,5,0.06,0.18,0.24,0.08,0.26,0.74,4,11,15,5,22,0,43,9,-12,24.7,33.8,-9.1,-0.5,0.5,-0.1,0,,,,amanni01
775,Nils Höglander,22,VAN,LW,25,3,0.12,0.24,0.36,0.13,0.24,1.16,3,6,9,3,13,0,17,0,-4,11.4,14.8,-3.4,0.3,0.2,0.4,0,,,,hoglani01
776,Nils Lundkvist,22,DAL,D,60,6,0.10,0.17,0.27,0.10,0.43,1.57,6,9,15,6,44,7,42,0,-5,40.2,35.6,4.6,0.9,1.8,2.7,0,,,,lundkni01
777,Nino Niederreiter,30,TOT,RW,78,17,0.31,0.22,0.53,0.22,0.28,2.32,23,16,39,17,65,16,63,1,-13,48.7,42.7,6.0,2.6,1.3,3.9,0,,,,niedeni01
777,Nino Niederreiter,30,NSH,RW,56,12,0.32,0.18,0.50,0.22,0.29,2.32,17,9,26,12,46,12,44,1,-9,35.9,33.1,2.8,1.9,0.9,2.8,0,,,,niedeni01
777,Nino Niederreiter,30,WPG,RW,22,5,0.27,0.32,0.59,0.23,0.27,2.32,6,7,13,5,19,4,19,0,-4,12.8,9.6,3.2,0.7,0.4,1.1,0,,,,niedeni01
778,Noah Cates,23,PHI,LW,82,14,0.16,0.30,0.46,0.17,0.15,1.30,12,24,36,13,65,15,68,21,3,43.1,44.4,-1.2,0.9,1.9,2.8,0,,,,catesno01
779,Noah Dobson,23,NYI,D,78,17,0.17,0.46,0.63,0.22,0.26,2.64,12,34,46,16,98,28,68,2,4,62.2,56.8,5.4,4.1,3.9,8.0,0,,,,dobsono01
780,Noah Gregor,24,SJS,C,57,7,0.18,0.12,0.30,0.13,0.56,2.09,10,7,17,7,27,1,36,1,-9,27.7,34.1,-6.4,0.5,0.6,1.1,0,,,,gregono01
781,Noah Hanifin,26,CGY,D,81,12,0.09,0.38,0.47,0.15,0.41,2.17,7,29,36,12,90,12,95,19,2,72.7,64.7,8.0,2.0,4.2,6.3,0,,,,hanifno01
782,Noah Juulsen,25,VAN,D,12,0,0.00,0.00,0.00,0.00,0.50,0.42,0,0,0,0,6,0,7,2,1,6.0,4.7,1.3,-0.2,0.4,0.2,0,,,,juulsno01
783,Noel Acciari,31,TOT,C,77,10,0.18,0.12,0.30,0.13,0.27,1.32,14,9,23,10,34,0,57,19,-4,37.3,38.9,-1.6,0.5,1.1,1.5,0,,,,acciano01
783,Noel Acciari,31,STL,C,54,8,0.19,0.15,0.33,0.14,0.19,1.37,10,8,18,8,26,0,48,16,-6,27.4,29.7,-2.2,0.5,0.6,1.1,0,,,,acciano01
783,Noel Acciari,31,TOR,C,23,2,0.17,0.04,0.22,0.11,0.48,1.22,4,1,5,2,8,0,9,3,2,9.8,9.2,0.6,0.0,0.4,0.4,0,,,,acciano01
784,Nolan Foote,22,NJD,LW,6,1,0.17,0.00,0.17,0.09,0.00,0.67,1,0,1,1,2,0,0,0,2,2.5,1.3,1.1,0.1,0.1,0.2,0,,,,footeno01
785,Oliver Bjorkstrand,27,SEA,RW,81,18,0.25,0.31,0.56,0.22,0.20,2.44,19,24,43,17,72,21,52,0,-1,40.8,38.4,2.4,2.8,1.1,3.9,0,,,,bjorkol01
786,Oliver Ekman-Larsson,31,VAN,D,54,6,0.04,0.37,0.41,0.12,0.41,1.67,2,19,21,6,50,7,82,15,-24,35.8,46.1,-10.3,0.9,0.3,1.2,0,,,,ekmanol01
787,Oliver Wahlstrom,22,NYI,RW,35,6,0.20,0.26,0.46,0.18,0.91,2.00,7,8,15,6,24,3,16,0,5,14.5,14.4,0.2,1.1,0.7,1.8,0,,,,wahlsol01
788,Olle Eriksson Ek,23,ANA,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,1,5,1,,2.3,2.1,,0.0,0.0,0.1,0,,,,eriksol01
789,Olle Lycksell,23,PHI,RW,8,0,0.00,0.13,0.13,0.03,1.00,0.63,0,1,1,0,1,0,4,0,-3,2.0,4.7,-2.7,-0.1,0.0,-0.1,0,,,,lycksol01
790,Olli Määttä,28,DET,D,78,8,0.08,0.22,0.29,0.10,0.18,0.79,6,16,22,8,49,0,70,12,-9,42.4,50.9,-8.5,1.0,3.0,3.9,0,,,,maattol01
791,Ondřej Kaše,27,CAR,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.4,0.5,-0.1,0.0,0.0,0.0,0,,,,kaseon01
792,Ondřej Palát,31,NJD,LW,49,8,0.16,0.31,0.47,0.17,0.12,1.61,8,14,22,8,45,8,32,0,5,34.1,20.8,13.3,0.9,1.0,1.8,0,,,,palaton01
793,Oskar Lindblom,26,SJS,LW,73,6,0.08,0.12,0.21,0.08,0.25,1.03,6,8,14,5,26,1,42,1,-16,22.8,30.0,-7.2,-0.2,0.4,0.3,0,,,,lindbos01
794,Oskar Olausson,20,COL,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.3,-0.2,0.0,0.0,0.0,0,,,,olausos01
795,Oskar Steen,24,BOS,C,3,1,0.33,0.00,0.33,0.18,0.00,1.67,1,0,1,1,2,0,2,0,0,2.5,0.8,1.7,0.1,0.0,0.1,0,,,,steenos01
796,Oskar Sundqvist,28,TOT,C,67,10,0.15,0.27,0.42,0.15,0.42,1.03,10,17,27,10,54,19,44,5,-4,25.3,30.3,-5.0,1.1,1.0,2.1,0,,,,sundqos01
796,Oskar Sundqvist,28,DET,C,52,8,0.13,0.27,0.40,0.15,0.38,1.13,7,13,20,7,44,17,36,5,-4,21.3,22.3,-1.0,0.6,0.8,1.4,0,,,,sundqos01
796,Oskar Sundqvist,28,MIN,C,15,3,0.20,0.27,0.47,0.18,0.53,0.67,3,4,7,3,10,2,8,0,0,4.0,8.0,-4.0,0.4,0.2,0.7,0,,,,sundqos01
797,Otto Koivula,24,NYI,LW,8,1,0.00,0.25,0.25,0.07,0.50,0.63,0,2,2,1,2,0,1,0,1,1.0,1.6,-0.5,0.0,0.1,0.1,0,,,,koivuot01
