,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
803,Ryan Johansen,22,CBJ,C,82,26,0.32,0.55,0.87,0.32,0.49,2.46,29,49,78,29,100,36,89,18,-6,53.6,54.0,-0.4,6.4,1.3,7.8,11,6,5,54.5,johanry01
804,Ryan Kesler,30,ANA,C,81,18,0.25,0.33,0.58,0.22,0.93,2.53,23,29,52,20,74,21,83,23,-5,45.2,43.7,1.5,3.2,1.3,4.5,10,4,6,40.0,keslery01
805,Ryan Malone,35,NYR,LW,6,0,0.00,0.00,0.00,0.00,0.67,1.00,0,0,0,0,2,2,4,0,-4,2.9,2.4,0.5,-0.2,-0.1,-0.3,0,,,,malonry01
806,Ryan McDonagh,25,NYR,D,71,11,0.11,0.35,0.46,0.16,0.37,2.08,9,27,36,12,93,17,66,13,23,57.9,53.5,4.5,2.7,4.7,7.3,0,,,,mcdonry01
807,Ryan Miller,34,VAN,G,45,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,127,31,106,18,0,77.4,82.1,0.0,0.0,0.0,6.6,0,,,,millery01
808,Ryan Murphy,21,CAR,D,37,4,0.11,0.24,0.35,0.12,0.22,1.65,5,10,15,5,26,8,30,1,-11,20.4,23.7,-3.3,1.0,1.1,2.2,1,0,1,0.0,murphry01
809,Ryan Murray,21,CBJ,D,12,1,0.08,0.17,0.25,0.09,0.67,0.67,1,2,3,1,11,2,10,2,1,8.0,5.3,2.7,0.2,0.5,0.7,0,,,,murrary01
810,Ryan Nugent-Hopkins,21,EDM,C,76,22,0.32,0.42,0.74,0.29,0.33,2.49,27,35,62,24,82,24,88,18,-12,47.5,50.9,-3.4,4.8,1.4,6.2,5,1,4,20.0,nugenry01
811,Ryan O'Reilly,23,COL,C,82,19,0.21,0.46,0.67,0.24,0.15,2.09,19,42,61,22,85,26,80,15,-5,48.4,53.0,-4.7,3.6,1.6,5.2,6,3,3,50.0,oreilry01
812,Ryan Reaves,28,STL,RW,81,5,0.07,0.07,0.15,0.06,1.43,0.68,7,7,14,6,16,0,19,0,-3,19.2,26.3,-7.1,0.1,0.6,0.7,0,,,,reavery01
813,Ryan Spooner,23,BOS,C,29,7,0.28,0.34,0.62,0.24,0.07,2.52,9,11,20,8,26,11,13,0,2,12.3,15.0,-2.6,1.8,0.5,2.3,2,0,2,0.0,spoonry01
814,Ryan Stanton,25,VAN,D,54,4,0.06,0.15,0.20,0.07,0.65,1.09,3,9,12,4,35,0,30,4,9,28.1,34.9,-6.8,0.5,2.5,3.0,0,,,,stantry01
815,Ryan Strome,21,NYI,C,81,18,0.21,0.41,0.62,0.22,0.58,2.21,19,36,55,20,88,17,55,6,23,60.3,42.9,17.5,4.2,2.1,6.3,4,0,4,0.0,stromry01
816,Ryan Suter,30,MIN,D,77,11,0.03,0.47,0.49,0.14,0.62,1.95,2,39,41,12,102,23,91,17,7,70.2,56.4,13.8,1.8,5.6,7.4,0,,,,suterry01
817,Ryan White,26,PHI,C,34,5,0.18,0.18,0.35,0.14,0.88,1.32,7,7,14,6,18,4,12,2,4,9.9,9.3,0.6,0.9,0.6,1.5,0,,,,whitery01
818,Ryan Wilson,27,COL,D,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,3,0,-3,0.7,1.3,-0.6,0.0,-0.2,-0.2,0,,,,wilsory01
819,Ryane Clowe,32,NJD,LW,13,1,0.08,0.23,0.31,0.10,0.31,1.15,1,3,4,1,9,3,7,0,-1,5.7,8.2,-2.5,0.0,0.2,0.2,0,,,,clowery01
820,Sam Bennett,18,CGY,C,1,0,0.00,1.00,1.00,0.26,0.00,1.00,0,1,1,0,1,0,2,0,-1,0.4,0.5,0.0,0.1,0.0,0.0,0,,,,bennesa01
821,Sam Carrick,22,TOR,C,16,1,0.06,0.06,0.13,0.05,0.56,1.06,1,1,2,1,3,0,2,0,1,3.0,3.3,-0.4,0.1,0.2,0.2,0,,,,carrisa01
822,Sam Gagner,25,ARI,C,81,15,0.19,0.32,0.51,0.18,0.35,2.26,17,28,45,17,65,21,71,0,-28,42.5,51.6,-9.1,2.4,0.7,3.1,8,2,6,25.0,gagnesa01
823,Sam Reinhart,19,BUF,C,9,0,0.00,0.11,0.11,0.03,0.22,0.33,0,1,1,0,1,0,2,0,-1,2.1,4.2,-2.2,-0.1,0.1,-0.1,0,,,,reinhsa01
824,Sami Vatanen,23,ANA,D,67,13,0.18,0.37,0.55,0.20,0.54,1.82,14,27,41,15,79,22,69,17,5,49.7,37.6,12.1,3.8,2.9,6.7,1,1,0,100.0,vatansa01
825,Scott Clemmensen,37,NJD,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,1,8,4,0,3.4,4.3,0.0,0.0,0.0,-0.1,0,,,,clemmsc01
826,Scott Darling,26,CHI,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,3,27,7,0,30.6,28.1,0.0,0.0,0.0,3.6,0,,,,darlisc01
827,Scott Gomez,35,NJD,C,58,11,0.12,0.47,0.59,0.19,0.40,1.21,8,29,37,12,47,17,40,0,-10,33.4,35.9,-2.5,1.9,0.9,2.8,6,2,4,33.3,gomezsc01
828,Scott Hannan,36,SJS,D,58,2,0.03,0.09,0.12,0.04,0.45,0.91,2,5,7,2,32,0,45,12,0,36.3,38.4,-2.1,-0.2,2.0,1.8,0,,,,hannasc01
829,Scott Harrington,21,PIT,D,10,0,0.00,0.00,0.00,0.00,0.40,0.90,0,0,0,0,3,0,13,0,-10,5.8,7.9,-2.0,-0.2,-0.5,-0.7,0,,,,harrisc01
830,Scott Hartnell,32,CBJ,LW,77,23,0.36,0.42,0.78,0.30,1.30,2.65,32,35,67,27,90,29,61,0,1,46.7,42.2,4.4,6.2,1.4,7.5,0,,,,hartnsc01
831,Scott Laughton,20,PHI,C,31,2,0.06,0.13,0.19,0.07,0.55,1.65,2,4,6,2,13,2,14,2,-1,12.7,11.6,1.1,-0.2,0.4,0.2,1,0,1,0.0,laughsc01
832,Scott Wilson,22,PIT,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,wilsosc01
833,Scottie Upshall,31,FLA,LW,63,6,0.13,0.11,0.24,0.10,0.44,1.48,9,8,17,7,20,3,42,17,-8,26.7,22.1,4.6,0.3,0.6,0.9,1,0,1,0.0,upshasc01
834,Sean Bergenheim,30,TOT,LW,56,8,0.16,0.18,0.34,0.13,0.71,1.93,10,11,21,8,28,2,29,2,-2,27.1,23.1,4.0,1.1,0.7,1.8,0,,,,bergese01
834,Sean Bergenheim,30,FLA,LW,39,7,0.21,0.26,0.46,0.18,0.87,2.15,9,11,20,8,24,2,21,2,2,21.8,17.7,4.1,1.4,0.7,2.1,1,1,0,100.0,bergese01
834,Sean Bergenheim,30,MIN,LW,17,1,0.06,0.00,0.06,0.03,0.35,1.41,1,0,1,1,4,0,8,0,-4,5.4,5.4,-0.1,-0.3,0.0,-0.3,0,,,,bergese01
835,Sean Collins,26,CBJ,C,8,1,0.00,0.25,0.25,0.07,0.25,0.50,0,2,2,1,3,0,3,0,0,1.5,3.2,-1.6,0.0,0.1,0.1,0,,,,collise02
836,Sean Couturier,22,PHI,C,82,14,0.18,0.27,0.45,0.17,0.34,1.80,17,24,41,16,60,11,79,34,4,40.1,45.1,-5.0,1.5,1.8,3.3,8,1,7,12.5,coutuse01
837,Sean Monahan,20,CGY,C,81,24,0.38,0.38,0.77,0.30,0.15,2.36,35,34,69,28,94,34,57,6,8,46.6,54.5,-7.9,5.9,2.1,7.9,6,2,4,33.3,monahse01
838,Semyon Varlamov,26,COL,G,57,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,136,22,141,15,0,96.8,122.3,0.0,0.0,0.0,12.2,0,,,,varlasi01
839,Sergei Bobrovsky,26,CBJ,G,51,1,0.00,0.04,0.04,0.01,0.08,0.00,0,2,2,1,136,36,134,36,0,86.8,102.5,0.0,0.0,0.0,10.4,0,,,,bobrose01
840,Sergei Gonchar,40,TOT,D,48,4,0.02,0.27,0.29,0.08,0.38,0.96,1,14,15,4,32,8,20,2,6,25.7,24.6,1.0,0.6,2.4,3.0,0,,,,gonchse01
840,Sergei Gonchar,40,MTL,D,45,4,0.02,0.27,0.29,0.08,0.36,1.00,1,13,14,4,30,8,17,2,7,23.4,23.0,0.4,0.6,2.4,3.0,0,,,,gonchse01
840,Sergei Gonchar,40,DAL,D,3,0,0.00,0.33,0.33,0.09,0.67,0.33,0,1,1,0,2,0,3,0,-1,2.2,1.6,0.6,0.1,0.0,0.0,0,,,,gonchse01
841,Seth Griffith,22,BOS,C,30,4,0.20,0.13,0.33,0.14,0.20,1.10,7,4,11,5,15,5,12,0,-2,9.4,12.9,-3.5,0.7,0.3,1.0,2,0,2,0.0,griffse01
842,Seth Helgeson,24,NJD,D,22,1,0.00,0.09,0.09,0.02,0.82,0.50,0,2,2,1,11,0,9,2,4,9.2,10.9,-1.6,-0.2,1.1,1.0,0,,,,helgese01
843,Seth Jones,20,NSH,D,82,9,0.10,0.23,0.33,0.12,0.24,1.50,9,21,30,11,67,15,67,18,3,49.1,43.5,5.6,1.9,3.5,5.4,0,,,,jonesse01
844,Shane Doan,38,ARI,RW,79,13,0.18,0.28,0.46,0.17,0.82,2.39,16,24,40,15,65,26,78,10,-29,41.9,55.3,-13.4,1.4,0.8,2.2,3,1,2,33.3,doansh01
845,Shane O'Brien,31,FLA,D,9,0,0.00,0.11,0.11,0.03,0.56,0.44,0,1,1,0,3,0,8,1,-4,3.5,4.2,-0.7,0.0,-0.1,-0.1,0,,,,obriesh01
846,Shane Prince,22,OTT,LW,2,0,0.00,0.50,0.50,0.14,0.00,1.00,0,1,1,0,1,0,0,0,1,0.4,1.0,-0.6,0.1,0.1,0.1,0,,,,princsh01
847,Shawn Horcoff,36,DAL,C,76,11,0.14,0.24,0.38,0.14,0.36,1.08,12,20,32,12,46,12,36,11,9,33.5,31.3,2.1,1.8,1.2,3.0,2,1,1,50.0,horcosh01
848,Shawn Matthias,26,VAN,C,78,12,0.23,0.12,0.35,0.16,0.21,1.69,20,10,30,14,37,1,45,6,-3,33.7,39.1,-5.4,2.2,1.0,3.2,0,,,,matthsh01
849,Shawn Thornton,37,FLA,LW,46,2,0.02,0.09,0.11,0.04,1.09,1.15,1,4,5,2,7,0,20,0,-13,11.8,15.9,-4.1,-0.6,-0.1,-0.6,0,,,,thornsh01
850,Shayne Gostisbehere,21,PHI,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,0.3,1.4,-1.1,0.0,-0.1,-0.2,0,,,,gostish01
851,Shea Weber,29,NSH,D,78,16,0.19,0.38,0.58,0.21,0.92,3.04,17,33,50,18,96,23,83,24,15,62.7,58.5,4.3,4.2,5.4,9.6,0,,,,webersh01
852,Sidney Crosby,27,PIT,C,77,30,0.36,0.73,1.09,0.39,0.61,3.08,32,61,93,34,105,41,61,3,5,62.1,46.5,15.6,8.2,2.0,10.3,9,5,4,55.6,crosbsi01
853,Simon Despres,23,TOT,D,75,7,0.04,0.27,0.31,0.09,1.15,1.37,3,21,24,7,56,1,48,3,11,46.8,44.1,2.7,1.3,3.6,5.0,0,,,,desprsi01
853,Simon Despres,23,PIT,D,59,5,0.03,0.25,0.29,0.09,1.08,1.29,2,16,18,5,40,1,32,1,9,35.0,33.6,1.4,0.9,3.0,3.9,1,0,1,0.0,desprsi01
853,Simon Despres,23,ANA,D,16,2,0.06,0.31,0.38,0.12,1.38,1.69,1,5,6,2,16,0,16,2,2,11.8,10.4,1.5,0.4,0.7,1.1,0,,,,desprsi01
854,Simon Gagné,34,BOS,LW,23,2,0.13,0.04,0.17,0.08,0.17,1.17,3,1,4,2,8,0,9,1,0,9.2,9.2,0.0,0.1,0.3,0.3,0,,,,gagnesi01
855,Slater Koekkoek,20,TBL,D,3,0,0.00,0.00,0.00,0.00,0.67,2.00,0,0,0,0,1,0,1,0,0,1.6,1.6,0.0,-0.1,0.1,0.0,0,,,,koekksl01
856,Slava Voynov,25,LAK,D,6,1,0.00,0.33,0.33,0.09,0.33,0.83,0,2,2,1,3,1,2,0,0,2.3,5.1,-2.8,0.0,0.3,0.4,0,,,,voynovi01
857,Stanislav Galiev,23,WSH,RW,2,1,0.50,0.00,0.50,0.27,0.00,1.00,1,0,1,1,1,0,0,0,1,0.8,0.1,0.7,0.2,0.1,0.2,0,,,,galiest01
858,Stefan Elliott,24,COL,D,5,0,0.00,0.00,0.00,0.00,0.40,2.00,0,0,0,0,1,0,3,0,-2,1.9,2.4,-0.5,-0.1,0.0,-0.1,0,,,,elliost01
859,Stefan Matteau,20,NJD,LW,7,1,0.14,0.00,0.14,0.08,0.57,1.14,1,0,1,1,1,0,1,0,0,2.6,2.2,0.4,0.0,0.1,0.1,0,,,,mattest02
860,Stefan Noesen,21,ANA,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0,,,,noesest01
861,Stéphane Robidas,37,TOR,D,52,2,0.02,0.12,0.13,0.04,0.65,0.65,1,7,8,2,30,1,35,14,8,23.4,32.4,-9.0,-0.2,2.7,2.5,0,,,,robidst01
862,Stéphane Veilleux,33,MIN,LW,12,1,0.08,0.08,0.17,0.07,0.83,0.75,1,1,2,1,3,0,5,2,0,2.2,1.9,0.3,0.1,0.1,0.2,0,,,,veillst01
863,Stephen Gionta,31,NJD,RW,61,5,0.08,0.13,0.21,0.08,0.20,1.38,6,9,15,6,22,0,30,12,4,19.0,21.9,-2.9,-0.2,1.3,1.0,0,,,,giontst01
864,Stephen Weiss,31,DET,C,52,9,0.17,0.31,0.48,0.18,0.31,1.00,10,17,27,10,36,17,21,0,-2,17.4,17.4,0.0,2.2,0.6,2.8,3,0,3,0.0,weissst01
865,Steve Bernier,29,NJD,RW,67,13,0.24,0.24,0.48,0.19,0.42,1.60,18,17,35,14,45,13,30,0,2,26.9,32.9,-6.1,3.0,1.3,4.2,0,,,,bernist01
866,Steve Downie,27,PIT,RW,72,11,0.19,0.19,0.39,0.16,3.31,1.44,16,15,31,13,37,7,29,0,2,25.9,28.1,-2.2,2.2,1.2,3.3,1,0,1,0.0,downist01
867,Steve Mason,26,PHI,G,51,1,0.00,0.06,0.06,0.02,0.04,0.00,0,3,3,1,112,37,108,32,0,86.0,90.6,0.0,0.0,0.0,11.3,0,,,,masonst01
868,Steve Ott,32,STL,C,78,4,0.04,0.12,0.15,0.05,1.10,0.63,3,10,13,4,18,2,34,10,-8,21.9,29.3,-7.4,-0.9,0.6,-0.2,0,,,,ottst01
869,Steve Pinizzotto,30,EDM,RW,18,2,0.11,0.11,0.22,0.09,1.67,0.83,2,2,4,2,6,0,6,1,1,5.3,4.5,0.8,0.3,0.2,0.5,0,,,,pinizst01
870,Steven Kampfer,26,FLA,D,25,2,0.08,0.08,0.16,0.06,0.48,1.12,2,2,4,2,11,1,15,2,-4,12.6,12.8,-0.3,0.1,0.6,0.7,0,,,,kampfst01
871,Steven Oleksy,28,WSH,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.3,0.8,-0.5,0.0,-0.1,-0.1,0,,,,oleksst01
872,Steven Stamkos,24,TBL,C,82,31,0.52,0.35,0.88,0.38,0.60,3.27,49,32,81,35,98,34,63,2,2,59.1,48.2,10.9,8.6,1.5,10.1,3,0,3,0.0,stamkst01
873,Stu Bickel,28,MIN,D,9,0,0.00,0.11,0.11,0.03,5.11,0.33,0,1,1,0,2,0,1,0,1,1.6,1.5,0.1,0.1,0.2,0.2,0,,,,bickest01
874,Stuart Percy,21,TOR,D,9,1,0.00,0.33,0.33,0.09,0.22,1.44,0,3,3,1,7,2,11,2,-4,5.7,6.2,-0.5,0.1,0.0,0.2,0,,,,percyst01
875,Sven Andrighetto,21,MTL,RW,12,1,0.17,0.08,0.25,0.11,0.00,1.00,2,1,3,1,7,2,5,0,0,2.4,3.2,-0.8,0.3,0.1,0.4,0,,,,andrisv01
876,Sven Baertschi,22,TOT,LW,18,2,0.11,0.22,0.33,0.12,0.56,0.83,2,4,6,2,8,1,10,0,-3,5.2,8.0,-2.8,0.4,0.1,0.5,0,,,,baertsv01
876,Sven Baertschi,22,CGY,LW,15,1,0.00,0.27,0.27,0.07,0.40,0.73,0,4,4,1,5,0,8,0,-3,3.8,5.9,-2.1,0.1,0.0,0.1,0,,,,baertsv01
876,Sven Baertschi,22,VAN,LW,3,1,0.67,0.00,0.67,0.36,1.33,1.33,2,0,2,1,3,1,2,0,0,1.4,2.1,-0.7,0.4,0.0,0.4,0,,,,baertsv01
877,T.J. Brennan,25,TOR,D,6,0,0.00,0.17,0.17,0.05,1.50,1.83,0,1,1,0,3,2,8,0,-7,2.2,3.8,-1.6,0.0,-0.4,-0.4,0,,,,brenntj01
878,T.J. Brodie,24,CGY,D,81,14,0.14,0.37,0.51,0.17,0.37,1.64,12,33,45,16,96,17,85,20,15,63.1,65.7,-2.6,3.2,5.6,8.8,0,,,,broditj01
879,T.J. Galiardi,26,WPG,LW,38,1,0.03,0.00,0.03,0.01,0.05,0.92,1,0,1,1,6,0,25,11,-8,9.4,12.0,-2.6,-0.9,0.1,-0.8,0,,,,galiatj01
880,T.J. Oshie,28,STL,RW,72,20,0.26,0.50,0.76,0.27,0.71,2.25,21,39,60,22,88,25,55,9,17,47.7,37.4,10.3,4.5,2.2,6.7,11,4,7,36.4,oshietj01
881,Tanner Glass,31,NYR,LW,66,2,0.02,0.08,0.09,0.03,1.48,0.80,1,5,6,2,16,0,32,4,-12,19.5,26.6,-7.1,-1.1,0.1,-1.0,0,,,,glassta01
882,Tanner Pearson,22,LAK,LW,42,7,0.29,0.10,0.38,0.18,0.33,1.62,14,4,18,9,31,5,14,2,14,19.3,18.5,0.8,1.6,1.3,2.8,0,,,,pearsta01
883,Taylor Beck,23,NSH,LW,62,6,0.13,0.13,0.26,0.10,0.29,1.26,9,9,18,7,23,5,29,7,-4,19.0,22.6,-3.6,0.7,0.6,1.2,0,,,,beckta01
884,Taylor Chorney,27,PIT,D,7,0,0.00,0.00,0.00,0.00,0.00,0.57,0,0,0,0,1,1,1,0,-1,3.8,1.9,1.9,-0.1,0.1,0.0,0,,,,chornta01
885,Taylor Fedun,26,SJS,D,7,1,0.00,0.57,0.57,0.15,0.57,1.71,0,4,4,1,5,2,3,0,0,4.7,3.7,1.1,0.3,0.3,0.6,0,,,,fedunta01
886,Taylor Hall,23,EDM,LW,53,14,0.26,0.45,0.72,0.27,0.75,2.98,16,26,42,16,55,11,48,2,-1,31.5,39.9,-8.5,3.1,1.2,4.3,2,0,2,0.0,hallta02
887,Teddy Purcell,29,EDM,RW,82,13,0.15,0.27,0.41,0.15,0.29,1.78,14,24,38,14,55,22,77,11,-33,41.5,48.8,-7.4,1.3,0.3,1.6,6,2,4,33.3,purcete01
888,Teemu Pulkkinen,23,DET,LW,31,3,0.16,0.10,0.26,0.11,0.32,2.16,6,3,9,4,17,7,5,0,5,11.1,9.3,1.7,0.5,0.6,1.1,0,,,,pulkkte01
889,Teuvo Teräväinen,20,CHI,LW,34,3,0.12,0.15,0.26,0.10,0.06,1.94,5,5,10,4,15,1,10,0,4,18.4,15.2,3.2,0.2,0.7,0.9,0,,,,teravte01
890,Thomas Greiss,29,PIT,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,47,9,49,11,0,36.0,34.3,0.0,0.0,0.0,2.9,0,,,,greisth01
891,Thomas Hickey,25,NYI,D,81,7,0.02,0.25,0.27,0.08,0.32,1.01,2,22,24,7,57,0,88,19,-12,69.3,56.3,13.0,0.8,1.6,2.4,0,,,,hicketh01
892,Thomas McCollum,25,DET,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,2,1,0,0,1.7,2.0,0.0,0.0,0.0,0.3,0,,,,mccolth01
893,Thomas Vanek,31,MIN,LW,80,20,0.26,0.39,0.65,0.25,0.46,2.14,24,34,58,22,67,23,50,0,-6,44.4,39.7,4.7,4.7,1.2,5.9,1,1,0,100.0,vanekth01
894,Tim Erixon,23,TOT,D,42,2,0.05,0.12,0.17,0.06,0.33,0.86,2,5,7,2,23,8,24,2,-7,20.6,21.3,-0.7,0.2,0.7,0.9,0,,,,erixoti01
894,Tim Erixon,23,CBJ,D,19,2,0.05,0.26,0.32,0.10,0.21,1.05,1,5,6,2,16,8,11,0,-3,12.3,11.2,1.1,0.4,0.3,0.7,0,,,,erixoti01
894,Tim Erixon,23,TOR,D,15,1,0.07,0.00,0.07,0.04,0.40,0.67,1,0,1,1,3,0,10,2,-5,4.3,7.7,-3.4,-0.1,0.1,0.0,0,,,,erixoti01
894,Tim Erixon,23,CHI,D,8,0,0.00,0.00,0.00,0.00,0.50,0.75,0,0,0,0,4,0,3,0,1,4.0,2.4,1.6,-0.1,0.3,0.2,0,,,,erixoti01
895,Tim Gleason,32,TOT,D,72,3,0.01,0.11,0.13,0.04,0.76,0.75,1,9,10,3,33,0,56,10,-13,34.7,36.1,-1.4,-0.4,2.2,1.9,0,,,,gleasti01
895,Tim Gleason,32,CAR,D,55,2,0.02,0.11,0.13,0.04,0.80,0.80,1,7,8,2,22,0,45,5,-18,26.1,29.6,-3.5,-0.3,1.3,1.0,0,,,,gleasti01
895,Tim Gleason,32,WSH,D,17,1,0.00,0.12,0.12,0.03,0.65,0.59,0,2,2,1,11,0,11,5,5,8.6,6.5,2.1,-0.1,1.0,0.9,0,,,,gleasti01
896,Tim Jackman,33,ANA,RW,55,3,0.09,0.04,0.13,0.06,1.56,1.00,6,2,8,4,10,0,14,0,-4,15.0,15.4,-0.4,0.1,0.3,0.3,0,,,,jackmti01
897,Tim Schaller,24,BUF,C,18,1,0.06,0.06,0.11,0.04,0.11,1.06,1,1,2,1,3,0,14,6,-5,6.0,7.4,-1.4,-0.2,0.1,-0.2,0,,,,schalti01
898,Tim Sestito,30,NJD,LW,15,1,0.00,0.13,0.13,0.04,2.20,0.67,0,2,2,1,4,0,7,2,-1,6.3,4.8,1.5,-0.2,0.2,0.0,0,,,,sestiti01
899,Tobias Rieder,22,ARI,RW,72,9,0.18,0.11,0.29,0.13,0.19,2.63,15,9,24,11,40,8,66,14,-19,34.8,44.1,-9.3,0.4,0.9,1.3,1,0,1,0.0,riedeto01
900,Toby Enström,30,WPG,D,60,7,0.07,0.32,0.38,0.12,0.60,0.97,5,21,26,8,70,12,57,12,13,48.5,38.6,9.9,1.3,3.9,5.2,0,,,,enstrto01
901,Tom Gilbert,32,MTL,D,72,4,0.06,0.11,0.17,0.06,0.42,0.97,5,9,14,5,50,1,54,15,10,44.2,43.3,0.9,0.1,4.0,4.0,0,,,,gilbeto01
902,Tom Sestito,27,VAN,LW,3,0,0.00,0.33,0.33,0.09,2.33,0.33,0,1,1,0,1,0,0,0,1,0.6,1.4,-0.8,0.1,0.1,0.1,0,,,,sestito01
903,Tom Wilson,20,WSH,RW,67,6,0.06,0.19,0.25,0.08,2.57,1.18,5,14,19,7,24,1,23,0,-1,26.5,23.8,2.7,0.3,0.7,1.0,1,0,1,0.0,wilsoto01
904,Tomáš Fleischmann,30,TOT,LW,66,9,0.12,0.29,0.41,0.14,0.18,1.98,9,20,29,10,46,5,39,10,12,37.2,27.4,9.7,1.2,1.6,2.8,0,,,,fleisto01
904,Tomáš Fleischmann,30,FLA,LW,52,8,0.13,0.27,0.40,0.14,0.15,2.06,8,15,23,8,37,4,31,10,12,28.7,23.0,5.7,1.0,1.4,2.4,2,0,2,0.0,fleisto01
904,Tomáš Fleischmann,30,ANA,LW,14,2,0.07,0.36,0.43,0.14,0.29,1.71,1,5,6,2,9,1,8,0,0,8.4,4.4,4.0,0.2,0.2,0.4,0,,,,fleisto01
905,Tomáš Hertl,21,SJS,C,82,12,0.16,0.22,0.38,0.14,0.20,1.77,15,20,35,14,52,10,47,0,-5,47.0,43.9,3.1,1.5,1.2,2.7,3,0,3,0.0,hertlto01
906,Tomáš Jurčo,22,DET,RW,63,6,0.05,0.24,0.29,0.09,0.22,1.46,3,16,19,6,29,4,19,0,6,27.5,23.9,3.6,0.3,1.1,1.4,1,0,1,0.0,jurcoto01
907,Tomáš Kopecký,32,FLA,RW,64,3,0.03,0.09,0.13,0.04,0.44,1.66,2,7,9,3,11,0,39,10,-19,19.5,23.4,-3.9,-1.2,0.1,-1.1,1,0,1,0.0,kopecto01
908,Tomáš Plekanec,32,MTL,C,82,23,0.32,0.41,0.73,0.28,0.56,3.02,29,37,66,26,76,20,65,17,8,51.0,46.2,4.8,5.4,2.1,7.5,3,0,3,0.0,plekato01
909,Tomáš Tatar,24,DET,C,82,23,0.35,0.33,0.68,0.28,0.34,2.57,33,29,62,26,82,30,45,0,6,47.7,32.2,15.5,5.9,1.8,7.7,9,3,6,33.3,tatarto01
910,Tomáš Vincour,24,COL,C,7,0,0.00,0.14,0.14,0.04,0.29,0.29,0,1,1,0,1,0,2,0,-1,1.0,1.4,-0.3,0.0,0.0,0.0,0,,,,vincoto01
911,Tommy Wingels,26,SJS,C,75,13,0.20,0.28,0.48,0.18,0.53,2.11,17,23,40,16,50,12,60,15,-7,44.7,45.2,-0.4,2.2,1.1,3.3,1,1,0,100.0,wingeto01
912,Torey Krug,23,BOS,D,78,14,0.15,0.35,0.50,0.18,0.26,2.63,14,29,43,16,81,21,51,3,13,56.7,51.6,5.1,3.9,4.4,8.3,6,1,5,16.7,krugto01
913,Torrey Mitchell,30,TOT,C,65,5,0.09,0.12,0.22,0.08,0.52,0.85,7,9,16,6,25,0,53,21,-8,21.0,30.1,-9.1,-0.3,0.8,0.5,0,,,,mitchto01
913,Torrey Mitchell,30,BUF,C,51,5,0.12,0.14,0.25,0.10,0.51,0.88,7,8,15,6,24,0,48,19,-6,19.1,26.5,-7.4,-0.1,0.8,0.7,0,,,,mitchto01
913,Torrey Mitchell,30,MTL,C,14,0,0.00,0.07,0.07,0.02,0.57,0.71,0,1,1,0,1,0,5,2,-2,2.0,3.7,-1.7,-0.3,0.1,-0.2,0,,,,mitchto01
914,Travis Hamonic,24,NYI,D,71,10,0.07,0.39,0.46,0.15,1.20,1.86,6,31,37,12,70,11,66,20,15,68.3,57.6,10.7,2.4,4.0,6.4,0,,,,hamontr01
915,Travis Moen,32,TOT,LW,44,3,0.07,0.14,0.20,0.07,0.41,0.77,3,7,10,4,14,0,15,0,0,12.8,14.2,-1.4,0.2,0.4,0.6,0,,,,moentr01
915,Travis Moen,32,DAL,LW,34,3,0.09,0.18,0.26,0.10,0.41,0.74,3,7,10,4,14,0,15,0,0,10.9,11.2,-0.3,0.5,0.3,0.8,0,,,,moentr01
915,Travis Moen,32,MTL,LW,10,0,0.00,0.00,0.00,0.00,0.40,0.90,0,0,0,0,0,0,0,0,0,1.9,3.0,-1.1,-0.3,0.1,-0.2,0,,,,moentr01
916,Travis Morin,31,DAL,C,6,0,0.00,0.00,0.00,0.00,0.00,1.67,0,0,0,0,1,0,0,0,1,2.2,0.7,1.4,-0.2,0.1,-0.1,0,,,,morintr01
917,Travis Zajac,29,NJD,C,74,10,0.15,0.19,0.34,0.13,0.39,1.51,12,15,27,11,51,13,56,15,-3,36.1,36.8,-0.8,0.1,1.8,1.9,2,0,2,0.0,zajactr01
