,Team A,Asset Sent,Asset Received,Team B,Num Players Sent,Num Player Received,Year,Month,Day
8454,MapleLeafs, • Richard Jackman / Ric Jackman, • rights to Kris Vernarsky,Bruins,1,1,2002,5,13
8455,Penguins, • future considerations (?), • Steve Parsons,Predators,1,1,2002,5,15
8456,Predators, • Steve Parsons, • future considerations (?),Penguins,1,1,2002,5,15
8457,Canadiens, • 2002 fifth round pick (#141-Jiri Cetkovsky), • Chris Dyment,Wild,1,1,2002,5,24
8458,Wild, • Chris Dyment, • 2002 fifth round pick (#141-Jiri Cetkovsky),Canadiens,1,1,2002,5,24
8459,Capitals, • 2002 first round pick (#13-Alexander Semin), • 2002 first round pick (#26-Martin Vagner)• 2002 second round pick (#42-Marius Holtet)• 2003 sixth round pick (#185-Francis Wathier),Stars,3,1,2002,6,12
8460,Coyotes, • Brian Boucher• 2002 third round pick (#70-Joe Callahan), • Michal Handzus• Robert Esche,Flyers,2,2,2002,6,12
8461,Flyers, • Michal Handzus• Robert Esche, • Brian Boucher• 2002 third round pick (#70-Joe Callahan),Coyotes,2,2,2002,6,12
8462,Stars, • 2002 first round pick (#26-Martin Vagner)• 2002 second round pick (#42-Marius Holtet)• 2003 sixth round pick (#185-Francis Wathier), • 2002 first round pick (#13-Alexander Semin),Capitals,1,3,2002,6,12
8463,BlueJackets, • 2002 first round pick (#20-Daniel Paille), • Ron Tugnutt• 2002 second round pick (#32-Janos Vas),Stars,2,1,2002,6,18
8464,Flyers, • 2003 third round pick (#87-Ryan Potulny)• 2004 conditional fifth round pick (not exercised), • Jiri Dopita,Oilers,1,2,2002,6,18
8465,Oilers, • Jiri Dopita, • 2003 third round pick (#87-Ryan Potulny)• 2004 conditional fifth round pick (not exercised),Flyers,2,1,2002,6,18
8466,Stars, • Ron Tugnutt• 2002 second round pick (#32-Janos Vas), • 2002 first round pick (#20-Daniel Paille),BlueJackets,1,2,2002,6,18
8467,Blackhawks, • 2003 ninth round pick (#276-Carter Lee), • Dmitri Tolkunov,Panthers,1,1,2002,6,21
8468,Flyers, • 2002 first round pick (#4-Joni Pitkanen), • Ruslan Fedotenko• 2002 second round pick (#34-Tobias Stephan)• 2002 second round pick (#52-Dan Spang),Lightning,3,1,2002,6,21
8469,Lightning, • Ruslan Fedotenko• 2002 second round pick (#34-Tobias Stephan)• 2002 second round pick (#52-Dan Spang), • 2002 first round pick (#4-Joni Pitkanen),Flyers,1,3,2002,6,21
8470,Panthers, • Dmitri Tolkunov, • 2003 ninth round pick (#276-Carter Lee),Blackhawks,1,1,2002,6,21
8471,BlueJackets, • 2002 fourth round pick (#119-Jekabs Redlihs), • Mattias Timander,Islanders,1,1,2002,6,22
8472,Blues, • 2002 second round pick (#62-Andrei Mikhnov)• 2002 fifth round pick (#165-Justin Maiser), • 2002 second round pick (#56-Vladislav Yevseyev),Bruins,1,2,2002,6,22
8473,Bruins, • 2002 second round pick (#56-Vladislav Yevseyev), • 2002 second round pick (#62-Andrei Mikhnov)• 2002 fifth round pick (#165-Justin Maiser),Blues,2,1,2002,6,22
8474,Canadiens, • Mariusz Czerkawski, • Arron Asham• 2002 fifth round pick (#149-Markus Pahlsson),Islanders,2,1,2002,6,22
8475,Capitals, • Petr Sykora (b), • 2003 conditional third round pick (#89-Paul Brown),Predators,1,1,2002,6,22
8476,Flames, • Jamie McLennan, • 2002 ninth round pick (#269-Mika Hannula),Wild,1,1,2002,6,22
8477,Flyers, • 2002 sixth round pick (#192-Nikita Korovkin)• 2003 third round pick (#69-Colin Fraser), • 2002 third round pick (#91-Jesse Lane),Hurricanes,1,2,2002,6,22
8478,Hurricanes, • 2002 third round pick (#91-Jesse Lane), • 2002 sixth round pick (#192-Nikita Korovkin)• 2003 third round pick (#69-Colin Fraser),Flyers,2,1,2002,6,22
8479,Islanders, • Arron Asham• 2002 fifth round pick (#149-Markus Pahlsson), • Mariusz Czerkawski,Canadiens,1,2,2002,6,22
8480,Islanders, • Eric Godard, • 2002 third round pick (#67-Gregory Campbell / Greg Campbell),Panthers,1,1,2002,6,22
8481,Islanders, • Mattias Timander, • 2002 fourth round pick (#119-Jekabs Redlihs),BlueJackets,1,1,2002,6,22
8482,Kings, • 2002 fourth round pick (#104-Aaron Rome), • Cliff Ronning,Wild,1,1,2002,6,22
8483,Lightning, • 2002 second round pick (#60-Adam Henrich)• 2002 fifth round pick (#162-Gerard Dicaire), • 2002 second round pick (#52-Dan Spang),Sharks,1,2,2002,6,22
8484,Lightning, • Brad Lukowich• 2003 seventh round pick (#227-Jay Rosehill), • 2002 second round pick (#34-Tobias Stephan),Stars,1,2,2002,6,22
8485,Panthers, • 2002 third round pick (#67-Gregory Campbell / Greg Campbell), • Eric Godard,Islanders,1,1,2002,6,22
8487,Predators, • 2003 conditional third round pick (#89-Paul Brown), • Petr Sykora (b),Capitals,1,1,2002,6,22
8488,Sharks, • 2002 second round pick (#52-Dan Spang), • 2002 second round pick (#60-Adam Henrich)• 2002 fifth round pick (#162-Gerard Dicaire),Lightning,2,1,2002,6,22
8489,Stars, • 2002 second round pick (#34-Tobias Stephan), • Brad Lukowich• 2003 seventh round pick (#227-Jay Rosehill),Lightning,2,1,2002,6,22
8491,Wild, • 2002 ninth round pick (#269-Mika Hannula), • Jamie McLennan,Flames,1,1,2002,6,22
8492,Wild, • Cliff Ronning, • 2002 fourth round pick (#104-Aaron Rome),Kings,1,1,2002,6,22
8493,Blackhawks, • 2002 third round pick (#93-Alexander Kozhevnikov / Alex Kozhevnikov)• 2002 fourth round pick (#128-Matt Ellison), • 2002 third round pick (#86-Jonas Fiedler),Sharks,1,2,2002,6,22
8494,BlueJackets, • 2002 first round pick (#1-Rick Nash)• Panthers option to swap 2003 first round picks (not exercised), • 2002 first round pick (#3-Jay Bouwmeester)• Panthers option to swap 2003 first round picks (not exercised),Panthers,2,2,2002,6,22
8495,BlueJackets, • rights to Mike Pandolfo• 2002 first round pick (#30-Jim Slater), • 2002 first round pick (#20-Daniel Paille),Sabres,1,2,2002,6,22
8496,Canadiens, • 2002 first round pick (#14-Chris Higgins), • 2002 first round pick (#15-Jesse Niinimaki)• 2002 eighth round pick (#245-Tomas Micka),Oilers,2,1,2002,6,22
8497,Flames, • 2002 first round pick (#10-Eric Nystrom)• 2002 fourth round pick (#99-Michael Lambert), • 2002 first round pick (#9-Petr Taticek),Panthers,1,2,2002,6,22
8498,Flames, • 2002 third round pick (#90-Matthew Lombardi)• 2002 fifth round pick (#159-Kristofer Persson), • 2002 third round pick (#74-Todd Ford),MapleLeafs,1,2,2002,6,22
8499,MapleLeafs, • 2002 third round pick (#74-Todd Ford), • 2002 third round pick (#90-Matthew Lombardi)• 2002 fifth round pick (#159-Kristofer Persson),Flames,2,1,2002,6,22
8501,Oilers, • 2002 first round pick (#15-Jesse Niinimaki)• 2002 eighth round pick (#245-Tomas Micka), • 2002 first round pick (#14-Chris Higgins),Canadiens,1,2,2002,6,22
8502,Panthers, • 2002 first round pick (#3-Jay Bouwmeester)• Panthers option to swap 2003 first round picks (not exercised), • 2002 first round pick (#1-Rick Nash)• Panthers option to swap 2003 first round picks (not exercised),BlueJackets,2,2,2002,6,22
8503,Panthers, • 2002 first round pick (#9-Petr Taticek), • 2002 first round pick (#10-Eric Nystrom)• 2002 fourth round pick (#99-Michael Lambert),Flames,2,1,2002,6,22
8504,Predators, • 2002 third round pick (#88-Dominic D'Amour)• 2003 second round pick (#35-Konstantin Glazachev), • 2002 second round pick (#36-Jarret Stoll),Sabres,1,2,2002,6,22
8506,Rangers, • 2002 sixth round pick (#194-Kim Hirschovits), • 2003 sixth round pick (#179-Phillip Furrer)• future considerations (rights to Theoren Fleury / Theo Fleury or return of pick (pick was returned)),Sharks,2,1,2002,6,22
8507,Rangers, • 2002 third round pick (#81-Marcus Jonasen)• 2002 fourth round pick (#127-Nathan Guenin / Nate Guenin), • 2002 third round pick (#75-Arttu Luttinen / Arttu Luutinen),Senators,1,2,2002,6,22
8508,Sabres, • 2002 first round pick (#20-Daniel Paille), • rights to Mike Pandolfo• 2002 first round pick (#30-Jim Slater),BlueJackets,2,1,2002,6,22
8510,Sabres, • 2002 second round pick (#36-Jarret Stoll), • 2002 third round pick (#88-Dominic D'Amour)• 2003 second round pick (#35-Konstantin Glazachev),Predators,2,1,2002,6,22
8511,Senators, • 2002 third round pick (#75-Arttu Luttinen / Arttu Luutinen), • 2002 third round pick (#81-Marcus Jonasen)• 2002 fourth round pick (#127-Nathan Guenin / Nate Guenin),Rangers,2,1,2002,6,22
8512,Sharks, • 2002 third round pick (#86-Jonas Fiedler), • 2002 third round pick (#93-Alexander Kozhevnikov / Alex Kozhevnikov)• 2002 fourth round pick (#128-Matt Ellison),Blackhawks,2,1,2002,6,22
8513,Sharks, • 2003 sixth round pick (#179-Phillip Furrer)• future considerations (rights to Theoren Fleury / Theo Fleury or return of pick (pick was returned)), • 2002 sixth round pick (#194-Kim Hirschovits),Rangers,1,2,2002,6,22
8516,MapleLeafs, • 2002 third round pick (#88-Dominic D'Amour), • 2003 conditional third round pick (#92-Alexander Sulzer),Predators,1,1,2002,6,22
8517,Predators, • 2003 conditional third round pick (#92-Alexander Sulzer), • 2002 third round pick (#88-Dominic D'Amour),MapleLeafs,1,1,2002,6,22
8518,Predators, • 2003 third round pick (#98-Grigory Shafigulin), • 2002 third round pick (#95-Valtteri Filppula),RedWings,1,1,2002,6,22
8519,RedWings, • 2002 third round pick (#95-Valtteri Filppula), • 2003 third round pick (#98-Grigory Shafigulin),Predators,1,1,2002,6,22
8521,Oilers, • 2002 second round pick (#31-Jeff Deslauriers)• 2002 second round pick (#36-Jarret Stoll), • Jochen Hecht,Sabres,1,2,2002,6,22
8522,Sabres, • Jochen Hecht, • 2002 second round pick (#31-Jeff Deslauriers)• 2002 second round pick (#36-Jarret Stoll),Oilers,2,1,2002,6,22
8523,Blues, • 2002 seventh round pick (?-?), • Rich Pilon,Sharks,1,1,2002,6,23
8524,Canucks, • Jeff Farkas, • Josh Holden,MapleLeafs,1,1,2002,6,23
8525,Hurricanes, • 2003 fourth round pick (#130-Matej Trojovsky), • 2002 sixth round pick (#174-Karri Akkanen)• 2002 eighth round pick (#255-Ryan Craig)• 2002 eighth round pick (#256-Darren Reid)• 2002 ninth round pick (#286-Alexei Gloukhov),Lightning,4,1,2002,6,23
8526,Lightning, • 2002 sixth round pick (#174-Karri Akkanen)• 2002 eighth round pick (#255-Ryan Craig)• 2002 eighth round pick (#256-Darren Reid)• 2002 ninth round pick (#286-Alexei Gloukhov), • 2003 fourth round pick (#130-Matej Trojovsky),Hurricanes,1,4,2002,6,23
8527,MapleLeafs, • Josh Holden, • Jeff Farkas,Canucks,1,1,2002,6,23
8528,Penguins, • 2003 ninth round pick (#273-Albert Vishnyakov), • Krzysztof Oliwa,Rangers,1,1,2002,6,23
8529,Rangers, • Krzysztof Oliwa, • 2003 ninth round pick (#273-Albert Vishnyakov),Penguins,1,1,2002,6,23
8530,Sharks, • Rich Pilon, • 2002 seventh round pick (?-?),Blues,1,1,2002,6,23
8531,BlueJackets, • 2002 ninth round pick (#263-Sergei Mozyakin), • 2003 ninth round pick (#264-John Hecimovic),Panthers,1,1,2002,6,23
8532,BlueJackets, • 2002 sixth round pick (#184-Jaroslav Balastik)• 2002 seventh round pick (#225-Steven Goertzen), • 2003 fifth round pick (#140-David Tremblay),Flyers,1,2,2002,6,23
8533,Canadiens, • 2002 fourth round pick (#99-Michael Lambert), • 2002 fourth round pick (#112-Yuri Artemenkov)• 2002 fifth round pick (#141-Jiri Cetkovsky),Flames,2,1,2002,6,23
8534,Flames, • 2002 fourth round pick (#112-Yuri Artemenkov)• 2002 fifth round pick (#141-Jiri Cetkovsky), • 2002 fourth round pick (#99-Michael Lambert),Canadiens,1,2,2002,6,23
8535,Flyers, • 2003 fifth round pick (#140-David Tremblay), • 2002 sixth round pick (#184-Jaroslav Balastik)• 2002 seventh round pick (#225-Steven Goertzen),BlueJackets,2,1,2002,6,23
8536,Lightning, • 2002 seventh round pick (#213-Fredrik Norrena), • Josef Boumedienne,Senators,1,1,2002,6,23
8537,Panthers, • 2003 ninth round pick (#264-John Hecimovic), • 2002 ninth round pick (#263-Sergei Mozyakin),BlueJackets,1,1,2002,6,23
8538,Senators, • Josef Boumedienne, • 2002 seventh round pick (#213-Fredrik Norrena),Lightning,1,1,2002,6,23
8541,Canucks, • 2003 eighth round pick (#252-Sergei Topol), • Ryan Bonni,MapleLeafs,1,1,2002,6,25
8542,MapleLeafs, • Ryan Bonni, • future considerations (2003 eighth round pick (#252-Sergei Topol)),Canucks,1,1,2002,6,25
8547,Predators, • rights to Cameron Mann• rights to Ed Belfour, • David Gosselin• 2003 fifth round pick (#144-Eero Kilpelainen),Stars,2,2,2002,6,29
8549,Stars, • David Gosselin• 2003 fifth round pick (#144-Eero Kilpelainen), • rights to Cameron Mann• rights to Ed Belfour,Predators,2,2,2002,6,29
8551,Blackhawks, • Sergei Berezin, • 2004 fourth round pick (#100-J.T. Wyman),Canadiens,1,1,2002,6,30
8552,Canadiens, • 2004 fourth round pick (#100-J.T. Wyman), • Sergei Berezin,Blackhawks,1,1,2002,6,30
8553,MapleLeafs, • 2003 eighth round pick (#237-Shaun Landolt), • rights to Tie Domi,Predators,1,1,2002,6,30
8554,Oilers, • rights to Mike Richter, • 2003 fourth round pick (#122-Corey Potter),Rangers,1,1,2002,6,30
8555,Predators, • rights to Tie Domi, • 2003 eighth round pick (#237-Shaun Landolt),MapleLeafs,1,1,2002,6,30
8556,Rangers, • 2003 fourth round pick (#122-Corey Potter), • rights to Mike Richter,Oilers,1,1,2002,6,30
8559,Flames, • rights to Curtis Joseph, • 2003 third round pick (#78-Dan Irmen / Danny Irmen)• 2004 conditional eighth round pick (not exercised),MapleLeafs,2,1,2002,6,30
8560,MapleLeafs, • 2003 third round pick (#78-Dan Irmen / Danny Irmen)• 2004 conditional eighth round pick (not exercised), • rights to Curtis Joseph,Flames,1,2,2002,6,30
8561,Islanders, • Jason Wiemer, • Branislav Mezei,Panthers,1,1,2002,7,3
8562,Panthers, • Branislav Mezei, • Jason Wiemer,Islanders,1,1,2002,7,3
8565,Panthers, • Hannes Hyvonen, • 2003 seventh round pick (#201-Jonathan Tremblay),Sharks,1,1,2002,7,16
8566,Sharks, • 2003 seventh round pick (#201-Jonathan Tremblay), • Hannes Hyvonen,Panthers,1,1,2002,7,16
8567,Kings, • Derek Armstrong, • 2003 conditional sixth round pick (#180-Chris Holt),Rangers,1,1,2002,7,16
8568,Rangers, • 2003 conditional sixth round pick (#180-Chris Holt), • Derek Armstrong,Kings,1,1,2002,7,16
8569,MapleLeafs, • rights to Robert Svehla, • Dmitry Yushkevich / Dimitri Yushkevich,Panthers,1,1,2002,7,18
8570,Panthers, • Dmitry Yushkevich / Dimitri Yushkevich, • rights to Robert Svehla,MapleLeafs,1,1,2002,7,18
8571,Kings, • Erik Rasmussen, • Adam Mair• 2003 fifth round pick (#150-Thomas Morrow),Sabres,2,1,2002,7,24
8572,Sabres, • Adam Mair• 2003 fifth round pick (#150-Thomas Morrow), • Erik Rasmussen,Kings,1,2,2002,7,24
8573,Canucks, • rights to Tomas Mojzis, • Brad Leeb,MapleLeafs,1,1,2002,9,4
8574,MapleLeafs, • Brad Leeb, • rights to Tomas Mojzis,Canucks,1,1,2002,9,4
8575,Flames, • Ladislav Kohn, • future considerations (?),RedWings,1,1,2002,9,10
8576,RedWings, • future considerations (?), • Ladislav Kohn,Flames,1,1,2002,9,10
8577,Canucks, • Sami Salo, • Peter Schaefer,Senators,1,1,2002,9,21
8578,Senators, • Peter Schaefer, • Sami Salo,Canucks,1,1,2002,9,21
8579,Avalanche, • Derek Morris• Jeff Shantz• Dean McAmmond, • Chris Drury• Stephane Yelle,Flames,2,3,2002,10,1
8580,Flames, • Chris Drury• Stephane Yelle, • Derek Morris• Jeff Shantz• Dean McAmmond,Avalanche,3,2,2002,10,1
8581,Panthers, • Jani Hurme, • Billy Thompson• Greg Watson,Senators,2,1,2002,10,1
8582,Senators, • Billy Thompson• Greg Watson, • Jani Hurme,Panthers,1,2,2002,10,1
8583,BlueJackets, • rights to Petr Tenkrat, • Mathieu Biron,Panthers,1,1,2002,10,4
8584,Panthers, • Mathieu Biron, • rights to Petr Tenkrat,BlueJackets,1,1,2002,10,4
8587,Capitals, • Mike Grier, • 2003 second round pick (#53-Evgeny Tunik)• 2003 third round pick (#94-Zack Stortini),Oilers,2,1,2002,10,7
8588,Oilers, • 2003 second round pick (#53-Evgeny Tunik)• 2003 third round pick (#94-Zack Stortini), • Mike Grier,Capitals,1,2,2002,10,7
8589,Lightning, • Boyd Kane, • Gordie Dwyer,Rangers,1,1,2002,10,10
8590,Rangers, • Gordie Dwyer, • Boyd Kane,Lightning,1,1,2002,10,10
8591,Islanders, • Sven Butenschon, • Juraj Kolnik• 2003 ninth round pick (#276-Carter Lee),Panthers,2,1,2002,10,11
8592,Panthers, • Juraj Kolnik• 2003 ninth round pick (#276-Carter Lee), • Sven Butenschon,Islanders,1,2,2002,10,11
8595,Canadiens, • Sylvain Blouin, • 2003 seventh round pick (#207-Georgi Misharin / Grigory Misharin),Wild,1,1,2002,10,31
8596,Wild, • 2003 seventh round pick (#207-Georgi Misharin / Grigory Misharin), • Sylvain Blouin,Canadiens,1,1,2002,10,31
8597,Blackhawks, • Andrei Nikolishin• Chris Simon, • Michael Nylander• 2003 third round pick (#83-Stephen Werner / Steve Werner)• future considerations (2004 conditional third round pick (not exercised?)),Capitals,3,2,2002,11,1
8598,Canucks, • Marek Malik• Darren Langdon, • Jan Hlavac• Harold Druken,Hurricanes,2,2,2002,11,1
8599,Capitals, • Michael Nylander• 2003 third round pick (#83-Stephen Werner / Steve Werner)• future considerations (2004 conditional third round pick (not exercised?)), • Andrei Nikolishin• Chris Simon,Blackhawks,2,3,2002,11,1
8600,Hurricanes, • Jan Hlavac• Harold Druken, • Marek Malik• Darren Langdon,Canucks,2,2,2002,11,1
8603,RedWings, • Jason Woolley, • future considerations (?),Sabres,1,1,2002,11,16
8604,Sabres, • future considerations (?), • Jason Woolley,RedWings,1,1,2002,11,16
8605,Kings, • Dmitry Yushkevich / Dimitri Yushkevich• 2003 fifth round pick (#152-Brady Murray), • Jaroslav Bednar / Jared Bednar• Andreas Lilja,Panthers,2,2,2002,11,26
8606,Panthers, • Jaroslav Bednar / Jared Bednar• Andreas Lilja, • Dmitry Yushkevich / Dimitri Yushkevich• 2003 fifth round pick (#152-Brady Murray),Kings,2,2,2002,11,26
8609,Avalanche, • Dale Clarke, • conditional draft pick (?-?) / future considerations (?),Blues,1,1,2002,12,5
8610,Blues, • conditional draft pick (?-?) / future considerations (?), • Dale Clarke,Avalanche,1,1,2002,12,5
8611,Flyers, • Marcus Ragnarsson, • Dan McGillis,Sharks,1,1,2002,12,6
8612,Sharks, • Dan McGillis, • Marcus Ragnarsson,Flyers,1,1,2002,12,6
8613,Oilers, • future considerations (2004 conditional pick (not exercised)), • Josh Green,Rangers,1,1,2002,12,12
8614,Predators, • Rem Murray• Tomas Kloucek• rights to Marek Zidlicky, • Mike Dunham,Rangers,1,3,2002,12,12
8615,Rangers, • Josh Green, • future considerations (2004 conditional pick (not exercised)),Oilers,1,1,2002,12,12
8616,Rangers, • Mike Dunham, • Rem Murray• Tomas Kloucek• rights to Marek Zidlicky,Predators,3,1,2002,12,12
8617,Capitals, • Josef Boumedienne, • Dean Melanson,Senators,1,1,2002,12,16
8618,Senators, • Dean Melanson, • Josef Boumedienne,Capitals,1,1,2002,12,16
8619,Coyotes, • Paul Ranheim, • 2004 conditional pick (not exercised?),Flyers,1,1,2002,12,19
8620,Flyers, • 2004 conditional pick (not exercised?), • Paul Ranheim,Coyotes,1,1,2002,12,19
